task_id,deadline_days,effort,impact,workload,priority_score,priority_label
15974,28,7,1,4,0.171428571,Low
15975,6,14,1,8,2.7,Medium
15976,8,2,3,4,4.85,Medium
15977,11,12,1,8,0.827272727,Low
15978,19,2,2,6,2.178947368,Medium
15979,14,17,4,9,0.742857143,Low
15980,3,7,1,9,9.1,High
15981,15,7,2,3,1.6,Low
15982,17,13,1,8,-0.335294118,Low
15983,25,12,9,2,3.3,Medium
15984,17,18,5,5,0.664705882,Low
15985,11,17,4,8,1.327272727,Low
15986,26,10,9,3,3.653846154,Medium
15987,15,8,9,5,4.9,Medium
15988,29,7,3,1,1.134482759,Low
15989,1,18,3,7,27.9,
15990,22,13,6,7,1.763636364,Low
15991,10,12,6,6,3.6,Medium
15992,25,4,5,2,2.9,Medium
15993,17,16,8,3,2.564705882,Medium
15994,3,8,4,2,10.4,High
15995,23,12,7,5,2.404347826,Medium
15996,19,4,8,6,4.778947368,Medium
15997,21,14,4,8,0.628571429,Low
15998,4,13,3,4,6.4,High
15999,18,8,8,3,4.066666667,Medium
16000,28,16,2,1,-1.128571429,Low
16001,2,17,3,2,13.1,High
16002,11,17,3,8,0.827272727,Low
16003,2,5,9,8,18.5,High
16004,13,12,7,1,3.407692308,Medium
16005,22,14,8,9,2.563636364,Medium
16006,3,14,4,3,9.2,High
16007,22,13,6,1,1.763636364,Low
16008,28,10,7,3,2.571428571,Medium
16009,3,1,6,9,12.8,High
16010,29,2,5,1,3.134482759,Medium
16011,27,14,4,2,0.311111111,Low
16012,5,3,3,6,6.9,High
16013,9,14,6,5,3.533333333,Medium
16014,15,15,7,5,2.5,Medium
16015,28,8,4,8,1.471428571,Low
16016,7,12,9,6,6.385714286,High
16017,1,9,5,9,30.7,
16018,16,1,1,4,2.175,Medium
16019,23,12,4,1,0.904347826,Low
16020,15,12,4,6,1.6,Low
16021,29,10,3,4,0.534482759,Low
16022,10,4,6,2,5.2,High
16023,6,7,1,3,4.1,Medium
16024,11,14,1,9,0.427272727,Low
16025,2,3,7,2,17.9,High
16026,4,5,5,2,9,High
16027,23,15,7,2,1.804347826,Low
16028,1,5,5,5,31.5,
16029,1,2,6,3,32.6,
16030,2,12,9,5,17.1,High
16031,8,8,5,5,4.65,Medium
16032,1,8,3,9,29.9,
16033,13,7,7,6,4.407692308,Medium
16034,18,4,1,5,1.366666667,Low
16035,16,5,9,9,5.375,High
16036,17,4,9,1,5.464705882,High
16037,6,15,8,8,6,High
16038,12,2,9,5,6.6,High
16039,1,13,7,1,30.9,
16040,26,18,7,9,1.053846154,Low
16041,4,19,3,6,5.2,High
16042,2,7,2,4,14.6,High
16043,19,9,3,3,1.278947368,Low
16044,8,3,6,9,6.15,High
16045,27,3,6,5,3.511111111,Medium
16046,8,16,9,9,5.05,High
16047,9,13,2,9,1.733333333,Low
16048,12,8,3,8,2.4,Medium
16049,14,16,4,7,0.942857143,Low
16050,8,9,4,3,3.95,Medium
16051,3,6,5,1,11.3,High
16052,24,6,6,2,3.05,Medium
16053,14,8,1,9,1.042857143,Low
16054,26,19,8,7,1.353846154,Low
16055,10,6,6,8,4.8,Medium
16056,3,16,9,2,11.3,High
16057,5,4,6,8,8.2,High
16058,29,11,7,9,2.334482759,Medium
16059,11,16,9,8,4.027272727,Medium
16060,20,12,5,3,1.6,Low
16061,22,8,7,3,3.263636364,Medium
16062,28,4,7,7,3.771428571,Medium
16063,11,3,8,7,6.127272727,High
16064,8,3,9,9,7.65,High
16065,11,5,9,9,6.227272727,High
16066,9,18,8,6,3.733333333,Medium
16067,28,15,2,8,-0.928571429,Low
16068,15,1,3,6,3.3,Medium
16069,9,4,5,5,5.033333333,High
16070,19,13,5,6,1.478947368,Low
16071,18,2,6,1,4.266666667,Medium
16072,23,9,6,5,2.504347826,Medium
16073,1,6,3,7,30.3,
16074,3,11,4,3,9.8,High
16075,8,16,4,6,2.55,Medium
16076,9,1,9,3,7.633333333,High
16077,18,11,6,6,2.466666667,Medium
16078,23,12,5,9,1.404347826,Low
16079,24,18,7,4,1.15,Low
16080,3,17,5,6,9.1,High
16081,16,5,5,9,3.375,Medium
16082,13,4,7,7,5.007692308,High
16083,24,19,8,3,1.45,Low
16084,21,12,2,1,0.028571429,Low
16085,11,18,4,6,1.127272727,Low
16086,2,15,8,7,16,High
16087,9,2,1,5,3.433333333,Medium
16088,5,17,2,9,3.6,Medium
16089,25,1,3,7,2.5,Medium
16090,1,4,4,6,31.2,
16091,3,9,8,6,12.2,High
16092,3,19,5,7,8.7,High
16093,25,12,8,9,2.8,Medium
16094,9,6,8,6,6.133333333,High
16095,27,1,7,7,4.411111111,Medium
16096,24,12,6,6,1.85,Low
16097,23,6,9,6,4.604347826,Medium
16098,9,18,8,2,3.733333333,Medium
16099,4,11,8,4,9.3,High
16100,16,18,5,2,0.775,Low
16101,11,7,4,1,3.327272727,Medium
16102,14,12,7,8,3.242857143,Medium
16103,26,10,1,1,-0.346153846,Low
16104,26,3,5,2,3.053846154,Medium
16105,5,8,5,8,6.9,High
16106,25,15,4,8,0.2,Low
16107,3,2,5,4,12.1,High
16108,26,18,2,8,-1.446153846,Low
16109,16,9,5,8,2.575,Medium
16110,22,13,6,7,1.763636364,Low
16111,23,5,2,5,1.304347826,Low
16112,8,3,6,4,6.15,High
16113,9,12,5,1,3.433333333,Medium
16114,9,12,2,4,1.933333333,Low
16115,27,15,3,1,-0.388888889,Low
16116,5,7,5,6,7.1,High
16117,6,15,5,2,4.5,Medium
16118,12,3,7,6,5.4,High
16119,14,14,4,9,1.342857143,Low
16120,28,12,6,3,1.671428571,Low
16121,7,14,5,3,3.985714286,Medium
16122,18,4,6,2,3.866666667,Medium
16123,1,12,9,3,32.1,
16124,16,17,9,5,2.975,Medium
16125,9,8,4,4,3.733333333,Medium
16126,2,18,7,3,14.9,High
16127,6,1,8,6,8.8,High
16128,16,8,6,4,3.275,Medium
16129,6,7,8,5,7.6,High
16130,2,9,1,8,13.7,High
16131,21,2,3,3,2.528571429,Medium
16132,29,1,8,3,4.834482759,Medium
16133,29,9,9,2,3.734482759,Medium
16134,18,15,8,2,2.666666667,Medium
16135,3,11,1,2,8.3,High
16136,13,18,9,4,3.207692308,Medium
16137,11,10,9,8,5.227272727,High
16138,22,9,6,5,2.563636364,Medium
16139,6,1,7,6,8.3,High
16140,7,5,9,1,7.785714286,High
16141,5,15,7,4,6.5,High
16142,13,13,6,7,2.707692308,Medium
16143,1,14,9,6,31.7,
16144,22,3,9,5,5.263636364,High
16145,14,8,2,7,1.542857143,Low
16146,25,16,8,6,2,Low
16147,6,10,1,1,3.5,Medium
16148,11,14,5,4,2.427272727,Medium
16149,13,19,1,4,-0.992307692,Low
16150,23,2,6,1,3.904347826,Medium
16151,8,16,9,2,5.05,High
16152,22,2,8,1,4.963636364,Medium
16153,14,8,3,7,2.042857143,Medium
16154,14,10,1,9,0.642857143,Low
16155,13,6,9,9,5.607692308,High
16156,9,17,8,5,3.933333333,Medium
16157,16,4,9,4,5.575,High
16158,12,15,7,1,3,Medium
16159,26,7,1,4,0.253846154,Low
16160,9,3,3,3,4.233333333,Medium
16161,18,2,1,3,1.766666667,Low
16162,15,2,4,5,3.6,Medium
16163,22,3,5,9,3.263636364,Medium
16164,16,8,1,4,0.775,Low
16165,28,8,8,9,3.471428571,Medium
16166,29,3,6,8,3.434482759,Medium
16167,5,6,7,6,8.3,High
16168,4,11,1,1,5.8,High
16169,23,8,5,2,2.204347826,Medium
16170,21,16,1,3,-1.271428571,Low
16171,19,18,2,1,-1.021052632,Low
16172,6,8,1,3,3.9,Medium
16173,14,9,9,2,4.842857143,Medium
16174,15,18,3,6,-0.1,Low
16175,1,1,7,3,33.3,
16176,5,10,9,6,8.5,High
16177,1,7,9,4,33.1,
16178,26,9,3,6,0.853846154,Low
16179,25,4,6,1,3.4,Medium
16180,28,9,1,1,-0.228571429,Low
16181,5,11,3,3,5.3,High
16182,11,18,1,6,-0.372727273,Low
16183,17,12,7,9,2.864705882,Medium
16184,24,17,8,4,1.85,Low
16185,27,2,3,2,2.211111111,Medium
16186,11,19,5,9,1.427272727,Low
16187,15,1,7,6,5.3,High
16188,15,4,9,2,5.7,High
16189,27,3,1,2,1.011111111,Low
16190,26,1,7,9,4.453846154,Medium
16191,25,4,9,9,4.9,Medium
16192,12,14,8,7,3.7,Medium
16193,16,13,5,7,1.775,Low
16194,14,5,4,8,3.142857143,Medium
16195,12,5,4,8,3.5,Medium
16196,14,14,5,4,1.842857143,Low
16197,23,19,4,8,-0.495652174,Low
16198,18,18,1,4,-1.433333333,Low
16199,13,19,3,6,0.007692308,Low
16200,9,16,6,5,3.133333333,Medium
16201,26,17,8,6,1.753846154,Low
16202,29,4,6,9,3.234482759,Medium
16203,14,1,3,8,3.442857143,Medium
16204,26,17,4,4,-0.246153846,Low
16205,2,2,8,5,18.6,High
16206,19,12,9,4,3.678947368,Medium
16207,29,3,7,1,3.934482759,Medium
16208,19,16,4,3,0.378947368,Low
16209,8,10,4,1,3.75,Medium
16210,9,1,2,3,4.133333333,Medium
16211,21,8,9,9,4.328571429,Medium
16212,4,18,4,7,5.9,High
16213,14,19,1,3,-1.157142857,Low
16214,3,17,4,8,8.6,High
16215,9,4,1,1,3.033333333,Medium
16216,29,6,3,7,1.334482759,Low
16217,28,6,4,5,1.871428571,Low
16218,26,17,5,2,0.253846154,Low
16219,11,5,1,6,2.227272727,Medium
16220,29,9,2,5,0.234482759,Low
16221,3,7,9,7,13.1,High
16222,3,15,8,3,11,High
16223,7,1,6,4,7.085714286,High
16224,6,1,1,8,5.3,High
16225,4,4,6,4,9.7,High
16226,2,11,2,2,13.8,High
16227,9,6,5,3,4.633333333,Medium
16228,2,17,3,6,13.1,High
16229,22,17,4,3,-0.036363636,Low
16230,26,6,4,5,1.953846154,Low
16231,19,5,6,7,3.578947368,Medium
16232,18,19,4,3,-0.133333333,Low
16233,15,14,4,1,1.2,Low
16234,10,1,4,7,4.8,Medium
16235,28,9,3,7,0.771428571,Low
16236,29,13,3,9,-0.065517241,Low
16237,15,19,7,2,1.7,Low
16238,4,11,2,6,6.3,High
16239,23,7,2,2,0.904347826,Low
16240,4,9,5,9,8.2,High
16241,6,15,5,7,4.5,Medium
16242,9,8,2,6,2.733333333,Medium
16243,18,11,2,9,0.466666667,Low
16244,24,17,6,9,0.85,Low
16245,9,12,1,9,1.433333333,Low
16246,10,4,2,4,3.2,Medium
16247,28,4,4,4,2.271428571,Medium
16248,24,17,8,9,1.85,Low
16249,19,13,3,8,0.478947368,Low
16250,26,8,4,3,1.553846154,Low
16251,14,7,9,4,5.242857143,High
16252,1,9,2,5,29.2,
16253,7,19,1,1,0.985714286,Low
16254,26,1,3,7,2.453846154,Medium
16255,9,2,3,9,4.433333333,Medium
16256,1,12,1,1,28.1,
16257,15,1,7,9,5.3,High
16258,17,6,6,7,3.564705882,Medium
16259,10,16,9,9,4.3,Medium
16260,10,11,6,3,3.8,Medium
16261,14,14,7,3,2.842857143,Medium
16262,9,16,2,3,1.133333333,Low
16263,8,14,6,6,3.95,Medium
16264,14,7,3,7,2.242857143,Medium
16265,11,8,7,4,4.627272727,Medium
16266,28,13,2,6,-0.528571429,Low
16267,27,3,5,6,3.011111111,Medium
16268,15,11,4,2,1.8,Low
16269,2,12,2,1,13.6,High
16270,22,12,2,8,-0.036363636,Low
16271,2,2,8,5,18.6,High
16272,23,12,6,4,1.904347826,Low
16273,9,18,5,5,2.233333333,Medium
16274,18,2,7,6,4.766666667,Medium
16275,9,19,2,5,0.533333333,Low
16276,21,12,5,8,1.528571429,Low
16277,23,5,8,8,4.304347826,Medium
16278,11,17,1,4,-0.172727273,Low
16279,23,1,7,1,4.604347826,Medium
16280,5,15,8,5,7,High
16281,9,2,3,7,4.433333333,Medium
16282,27,15,9,6,2.611111111,Medium
16283,15,9,9,9,4.7,Medium
16284,9,19,6,7,2.533333333,Medium
16285,1,10,9,3,32.5,
16286,6,9,8,5,7.2,High
16287,17,10,1,6,0.264705882,Low
16288,9,15,3,7,1.833333333,Low
16289,3,1,9,5,14.3,High
16290,29,12,3,7,0.134482759,Low
16291,20,4,3,8,2.2,Medium
16292,7,17,8,4,4.885714286,Medium
16293,16,4,7,2,4.575,Medium
16294,18,11,4,6,1.466666667,Low
16295,19,19,6,2,0.778947368,Low
16296,26,7,4,5,1.753846154,Low
16297,7,17,9,2,5.385714286,High
16298,15,15,8,1,3,Medium
16299,14,5,9,2,5.642857143,High
16300,7,13,7,5,5.185714286,High
16301,2,15,4,9,14,High
16302,11,13,7,9,3.627272727,Medium
16303,4,4,7,3,10.2,High
16304,7,1,3,5,5.585714286,High
16305,11,9,8,3,4.927272727,Medium
16306,6,14,7,8,5.7,High
16307,26,13,1,1,-0.946153846,Low
16308,23,10,8,5,3.304347826,Medium
16309,17,6,5,5,3.064705882,Medium
16310,5,12,2,8,4.6,Medium
16311,18,13,1,4,-0.433333333,Low
16312,5,9,9,5,8.7,High
16313,20,8,3,4,1.4,Low
16314,14,3,3,2,3.042857143,Medium
16315,2,19,9,3,15.7,High
16316,16,19,8,9,2.075,Medium
16317,16,4,9,5,5.575,High
16318,14,15,8,4,3.142857143,Medium
16319,8,6,2,1,3.55,Medium
16320,10,10,9,5,5.5,High
16321,1,4,8,3,33.2,
16322,25,1,3,6,2.5,Medium
16323,14,3,3,8,3.042857143,Medium
16324,17,1,5,9,4.064705882,Medium
16325,17,6,7,7,4.064705882,Medium
16326,23,3,7,9,4.204347826,Medium
16327,7,17,2,7,1.885714286,Low
16328,27,14,5,1,0.811111111,Low
16329,13,9,8,2,4.507692308,Medium
16330,2,12,6,7,15.6,High
16331,21,19,8,3,1.628571429,Low
16332,27,15,8,8,2.111111111,Medium
16333,24,9,9,8,3.95,Medium
16334,24,19,6,9,0.45,Low
16335,3,12,9,1,12.1,High
16336,12,14,2,4,0.7,Low
16337,5,5,4,5,7,High
16338,8,14,4,6,2.95,Medium
16339,6,11,4,5,4.8,Medium
16340,26,5,9,6,4.653846154,Medium
16341,3,18,7,4,9.9,High
16342,23,13,8,7,2.704347826,Medium
16343,26,7,4,6,1.753846154,Low
16344,19,12,4,9,1.178947368,Low
16345,12,2,8,7,6.1,High
16346,18,5,4,2,2.666666667,Medium
16347,25,19,9,1,1.9,Low
16348,29,6,9,9,4.334482759,Medium
16349,26,16,8,7,1.953846154,Low
16350,9,9,1,5,2.033333333,Medium
16351,26,12,4,1,0.753846154,Low
16352,4,16,5,7,6.8,High
16353,29,19,9,9,1.734482759,Low
16354,28,4,6,1,3.271428571,Medium
16355,19,1,8,7,5.378947368,High
16356,18,18,7,3,1.566666667,Low
16357,10,15,3,8,1.5,Low
16358,1,16,3,8,28.3,
16359,29,6,9,7,4.334482759,Medium
16360,5,5,2,8,6,High
16361,14,19,8,7,2.342857143,Medium
16362,6,7,3,2,5.1,High
16363,26,16,8,9,1.953846154,Low
16364,1,14,4,2,29.2,
16365,15,16,2,8,-0.2,Low
16366,13,16,6,1,2.107692308,Medium
16367,6,13,4,1,4.4,Medium
16368,23,18,1,3,-1.795652174,Low
16369,15,8,3,9,1.9,Low
16370,4,12,8,6,9.1,High
16371,20,17,4,7,0.1,Low
16372,13,14,2,6,0.507692308,Low
16373,7,13,8,8,5.685714286,High
16374,1,12,3,5,29.1,
16375,27,8,9,6,4.011111111,Medium
16376,17,4,7,6,4.464705882,Medium
16377,23,14,7,8,2.004347826,Medium
16378,9,7,3,4,3.433333333,Medium
16379,29,4,9,3,4.734482759,Medium
16380,14,8,6,8,3.542857143,Medium
16381,17,9,1,1,0.464705882,Low
16382,19,12,1,5,-0.321052632,Low
16383,14,10,7,4,3.642857143,Medium
16384,17,16,1,6,-0.935294118,Low
16385,5,1,1,1,6.3,High
16386,6,12,1,2,3.1,Medium
16387,29,14,8,7,2.234482759,Medium
16388,22,16,2,2,-0.836363636,Low
16389,23,18,1,3,-1.795652174,Low
16390,2,5,7,6,17.5,High
16391,1,10,3,6,29.5,
16392,24,4,2,7,1.45,Low
16393,22,7,4,4,1.963636364,Low
16394,19,15,1,9,-0.921052632,Low
16395,3,7,7,4,12.1,High
16396,1,15,5,7,29.5,
16397,20,9,8,1,3.7,Medium
16398,14,15,6,1,2.142857143,Medium
16399,28,5,4,3,2.071428571,Medium
16400,10,9,7,8,4.7,Medium
16401,15,11,6,7,2.8,Medium
16402,28,7,9,8,4.171428571,Medium
16403,6,6,4,4,5.8,High
16404,24,5,2,9,1.25,Low
16405,4,16,7,7,7.8,High
16406,7,1,7,1,7.585714286,High
16407,10,4,8,9,6.2,High
16408,28,9,5,2,1.771428571,Low
16409,5,11,5,4,6.3,High
16410,8,12,1,4,1.85,Low
16411,23,8,8,1,3.704347826,Medium
16412,28,7,1,8,0.171428571,Low
16413,3,4,2,9,10.2,High
16414,26,13,9,9,3.053846154,Medium
16415,5,16,5,1,5.3,High
16416,14,16,2,4,-0.057142857,Low
16417,13,3,2,6,2.707692308,Medium
16418,25,1,9,6,5.5,High
16419,3,2,8,9,13.6,High
16420,20,7,4,4,2.1,Medium
16421,12,11,4,3,2.3,Medium
16422,20,5,3,9,2,Low
16423,7,3,3,3,5.185714286,High
16424,28,10,8,2,3.071428571,Medium
16425,10,1,1,3,3.3,Medium
16426,1,9,8,9,32.2,
16427,24,9,9,8,3.95,Medium
16428,8,13,9,7,5.65,High
16429,1,8,6,8,31.4,
16430,27,6,3,9,1.411111111,Low
16431,8,3,2,6,4.15,Medium
16432,1,4,6,6,32.2,
16433,5,4,4,5,7.2,High
16434,14,18,6,8,1.542857143,Low
16435,8,9,5,6,4.45,Medium
16436,22,15,9,3,2.863636364,Medium
16437,27,15,1,1,-1.388888889,Low
16438,23,19,2,6,-1.495652174,Low
16439,18,11,2,1,0.466666667,Low
16440,4,2,4,5,9.1,High
16441,18,6,2,9,1.466666667,Low
16442,11,4,3,7,3.427272727,Medium
16443,6,1,8,7,8.8,High
16444,9,15,5,6,2.833333333,Medium
16445,21,6,5,5,2.728571429,Medium
16446,20,14,3,2,0.2,Low
16447,12,8,2,8,1.9,Low
16448,22,3,2,8,1.763636364,Low
16449,17,4,3,3,2.464705882,Medium
16450,3,1,2,6,10.8,High
16451,27,9,6,3,2.311111111,Medium
16452,28,12,3,8,0.171428571,Low
16453,11,14,4,9,1.927272727,Low
16454,9,18,5,5,2.233333333,Medium
16455,19,14,6,2,1.778947368,Low
16456,26,8,4,8,1.553846154,Low
16457,2,11,5,3,15.3,High
16458,3,18,6,9,9.4,High
16459,19,17,7,2,1.678947368,Low
16460,2,5,9,9,18.5,High
16461,15,14,6,9,2.2,Medium
16462,1,11,9,9,32.3,
16463,28,15,4,6,0.071428571,Low
16464,25,6,9,9,4.5,Medium
16465,2,19,1,1,11.7,High
16466,4,8,3,4,7.4,High
16467,5,16,9,4,7.3,High
16468,12,5,8,9,5.5,High
16469,27,8,2,2,0.511111111,Low
16470,21,18,6,8,0.828571429,Low
16471,26,19,4,5,-0.646153846,Low
16472,12,9,1,6,1.2,Low
16473,23,3,4,7,2.704347826,Medium
16474,16,2,9,3,5.975,High
16475,2,10,6,1,16,High
16476,6,12,9,6,7.1,High
16477,25,18,3,6,-0.9,Low
16478,29,15,4,5,0.034482759,Low
16479,1,16,8,7,30.8,
16480,2,9,6,7,16.2,High
16481,3,11,8,7,11.8,High
16482,24,4,1,9,0.95,Low
16483,22,6,1,5,0.663636364,Low
16484,26,18,9,6,2.053846154,Medium
16485,26,6,2,3,0.953846154,Low
16486,29,4,1,4,0.734482759,Low
16487,28,17,9,7,2.171428571,Medium
16488,18,4,4,5,2.866666667,Medium
16489,16,12,9,3,3.975,Medium
16490,17,16,4,4,0.564705882,Low
16491,16,17,7,5,1.975,Low
16492,16,7,7,1,3.975,Medium
16493,4,1,9,9,11.8,High
16494,23,16,1,5,-1.395652174,Low
16495,26,4,6,8,3.353846154,Medium
16496,15,9,3,7,1.7,Low
16497,29,10,4,8,1.034482759,Low
16498,9,5,5,8,4.833333333,Medium
16499,18,19,4,7,-0.133333333,Low
16500,6,6,5,3,6.3,High
16501,20,16,4,5,0.3,Low
16502,6,2,9,7,9.1,High
16503,16,9,6,5,3.075,Medium
16504,27,10,6,9,2.111111111,Medium
16505,15,8,3,8,1.9,Low
16506,16,19,1,3,-1.425,Low
16507,23,11,2,9,0.104347826,Low
16508,5,12,9,7,8.1,High
16509,23,3,5,1,3.204347826,Medium
16510,5,3,7,9,8.9,High
16511,11,14,9,9,4.427272727,Medium
16512,27,18,7,7,1.011111111,Low
16513,3,12,1,6,8.1,High
16514,15,13,3,7,0.9,Low
16515,7,19,5,8,2.985714286,Medium
16516,18,18,9,7,2.566666667,Medium
16517,9,4,6,4,5.533333333,High
16518,12,13,5,2,2.4,Medium
16519,1,16,9,8,31.3,
16520,19,13,8,4,2.978947368,Medium
16521,25,14,1,3,-1.1,Low
16522,4,10,1,1,6,High
16523,17,5,5,6,3.264705882,Medium
16524,4,7,6,6,9.1,High
16525,28,13,4,9,0.471428571,Low
16526,28,12,1,2,-0.828571429,Low
16527,1,8,8,9,32.4,
16528,12,10,2,6,1.5,Low
16529,28,10,1,8,-0.428571429,Low
16530,4,18,2,4,4.9,Medium
16531,8,4,3,6,4.45,Medium
16532,19,15,5,9,1.078947368,Low
16533,14,15,3,7,0.642857143,Low
16534,1,16,9,8,31.3,
16535,21,15,7,4,1.928571429,Low
16536,15,12,7,2,3.1,Medium
16537,23,14,3,1,0.004347826,Low
16538,3,12,5,8,10.1,High
16539,8,15,3,5,2.25,Medium
16540,17,4,4,2,2.964705882,Medium
16541,27,13,1,1,-0.988888889,Low
16542,4,15,5,4,7,High
16543,1,10,9,7,32.5,
16544,18,16,4,2,0.466666667,Low
16545,25,10,5,3,1.7,Low
16546,21,14,6,6,1.628571429,Low
16547,29,7,8,5,3.634482759,Medium
16548,13,1,1,2,2.607692308,Medium
16549,5,2,3,8,7.1,High
16550,18,3,1,8,1.566666667,Low
16551,8,15,2,9,1.75,Low
16552,16,18,8,4,2.275,Medium
16553,8,13,4,2,3.15,Medium
16554,19,8,2,4,0.978947368,Low
16555,21,16,6,2,1.228571429,Low
16556,7,17,7,7,4.385714286,Medium
16557,27,3,5,8,3.011111111,Medium
16558,21,9,7,6,3.128571429,Medium
16559,18,5,9,9,5.166666667,High
16560,8,1,5,9,6.05,High
16561,16,1,2,1,2.675,Medium
16562,23,4,2,9,1.504347826,Low
16563,3,18,7,3,9.9,High
16564,27,19,1,2,-2.188888889,Low
16565,14,6,7,6,4.442857143,Medium
16566,11,12,1,7,0.827272727,Low
16567,24,10,1,7,-0.25,Low
16568,11,13,4,7,2.127272727,Medium
16569,17,19,2,9,-1.035294118,Low
16570,14,6,4,1,2.942857143,Medium
16571,18,3,1,7,1.566666667,Low
16572,26,13,5,4,1.053846154,Low
16573,14,13,5,8,2.042857143,Medium
16574,10,9,9,4,5.7,High
16575,10,17,2,1,0.6,Low
16576,27,6,5,7,2.411111111,Medium
16577,12,9,9,4,5.2,High
16578,15,15,5,3,1.5,Low
16579,17,5,7,2,4.264705882,Medium
16580,24,2,5,6,3.35,Medium
16581,14,19,1,9,-1.157142857,Low
16582,27,7,1,1,0.211111111,Low
16583,4,10,3,1,7,High
16584,4,1,4,7,9.3,High
16585,5,1,4,7,7.8,High
16586,29,2,6,1,3.634482759,Medium
16587,15,16,5,6,1.3,Low
16588,10,5,2,2,3,Medium
16589,4,10,3,4,7,High
16590,11,12,8,6,4.327272727,Medium
16591,11,9,8,6,4.927272727,Medium
16592,5,7,5,6,7.1,High
16593,9,12,7,1,4.433333333,Medium
16594,2,10,4,8,15,High
16595,6,15,5,5,4.5,Medium
16596,27,9,6,5,2.311111111,Medium
16597,8,2,7,1,6.85,High
16598,10,11,8,9,4.8,Medium
16599,8,17,4,8,2.35,Medium
16600,23,10,6,6,2.304347826,Medium
16601,13,12,5,6,2.407692308,Medium
16602,25,4,3,2,1.9,Low
16603,18,9,9,9,4.366666667,Medium
16604,2,18,8,6,15.4,High
16605,8,17,2,1,1.35,Low
16606,2,3,4,6,16.4,High
16607,26,17,5,6,0.253846154,Low
16608,1,1,1,1,30.3,
16609,21,2,3,3,2.528571429,Medium
16610,19,17,6,2,1.178947368,Low
16611,7,7,3,5,4.385714286,Medium
16612,25,12,3,4,0.3,Low
16613,6,6,3,2,5.3,High
16614,16,17,3,1,-0.025,Low
16615,7,15,9,9,5.785714286,High
16616,9,3,5,2,5.233333333,High
16617,16,8,1,9,0.775,Low
16618,2,6,7,4,17.3,High
16619,14,2,9,3,6.242857143,High
16620,14,18,9,4,3.042857143,Medium
16621,3,3,8,2,13.4,High
16622,7,15,7,8,4.785714286,Medium
16623,19,9,8,8,3.778947368,Medium
16624,15,9,8,9,4.2,Medium
16625,8,16,4,6,2.55,Medium
16626,8,10,5,3,4.25,Medium
16627,20,19,3,6,-0.8,Low
16628,3,8,3,5,9.9,High
16629,8,7,6,2,5.35,High
16630,15,9,3,2,1.7,Low
16631,13,7,2,3,1.907692308,Low
16632,28,19,1,3,-2.228571429,Low
16633,19,15,7,9,2.078947368,Medium
16634,19,14,8,8,2.778947368,Medium
16635,27,6,6,1,2.911111111,Medium
16636,3,1,7,5,13.3,High
16637,17,13,4,2,1.164705882,Low
16638,22,3,4,5,2.763636364,Medium
16639,7,19,2,9,1.485714286,Low
16640,12,17,3,2,0.6,Low
16641,12,8,9,6,5.4,High
16642,20,5,1,7,1,Low
16643,24,11,4,5,1.05,Low
16644,25,15,3,4,-0.3,Low
16645,16,12,9,7,3.975,Medium
16646,14,15,2,6,0.142857143,Low
16647,5,11,7,8,7.3,High
16648,22,11,3,8,0.663636364,Low
16649,29,2,8,2,4.634482759,Medium
16650,24,6,6,4,3.05,Medium
16651,10,9,9,7,5.7,High
16652,10,4,9,5,6.7,High
16653,20,5,8,2,4.5,Medium
16654,8,6,9,7,7.05,High
16655,4,11,3,5,6.8,High
16656,23,8,9,6,4.204347826,Medium
16657,2,11,2,1,13.8,High
16658,5,19,9,6,6.7,High
16659,10,7,6,4,4.6,Medium
16660,19,3,1,7,1.478947368,Low
16661,28,15,3,2,-0.428571429,Low
16662,20,15,1,4,-1,Low
16663,2,15,1,7,12.5,High
16664,13,6,4,9,3.107692308,Medium
16665,18,19,1,4,-1.633333333,Low
16666,22,10,4,1,1.363636364,Low
16667,10,7,6,6,4.6,Medium
16668,17,8,8,7,4.164705882,Medium
16669,6,1,3,6,6.3,High
16670,23,2,7,2,4.404347826,Medium
16671,25,2,1,7,1.3,Low
16672,3,19,9,9,10.7,High
16673,24,1,8,5,5.05,High
16674,25,12,2,7,-0.2,Low
16675,7,15,6,9,4.285714286,Medium
16676,25,1,6,9,4,Medium
16677,19,2,5,3,3.678947368,Medium
16678,12,4,2,1,2.7,Medium
16679,16,8,2,2,1.275,Low
16680,15,4,6,5,4.2,Medium
16681,20,10,6,8,2.5,Medium
16682,10,6,7,9,5.3,High
16683,10,12,6,8,3.6,Medium
16684,28,13,6,5,1.471428571,Low
16685,17,13,6,6,2.164705882,Medium
16686,22,5,1,7,0.863636364,Low
16687,19,5,4,5,2.578947368,Medium
16688,3,7,5,7,11.1,High
16689,3,1,7,8,13.3,High
16690,3,15,7,4,10.5,High
16691,16,4,6,2,4.075,Medium
16692,6,2,7,5,8.1,High
16693,21,2,7,9,4.528571429,Medium
16694,19,13,8,5,2.978947368,Medium
16695,25,15,4,8,0.2,Low
16696,25,5,9,9,4.7,Medium
16697,22,17,1,3,-1.536363636,Low
16698,8,3,4,9,5.15,High
16699,3,13,6,6,10.4,High
16700,10,3,5,2,4.9,Medium
16701,20,2,4,1,3.1,Medium
16702,3,12,9,3,12.1,High
16703,6,6,9,1,8.3,High
16704,18,15,4,9,0.666666667,Low
16705,15,5,8,2,5,Medium
